id,event,event_text,original_timestamp,timestamp,brand,category,price,f0_,quantity
773c079c-85d5-4d38-a2fd-d719d77d1218,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 16:16:39.784000 UTC,2023-03-22 16:16:40.502000 UTC,The Derma Co,Face Moisturiser,328.0,7549733,1
405BBE51-7A3D-4E45-A58A-AA379A39A6FD,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 18:42:57.141000 UTC,2023-04-04 18:42:57.382000 UTC,Innisfree,Face Moisturiser,2108.0,7522559,1
bd6f4fca-00bf-491c-924e-cc45740f15ec,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-24 11:47:23.831000 UTC,2023-03-24 11:47:21.904000 UTC,Bioderma,Face Moisturiser,825.0,7554350,1
7877BB38-8C69-4C71-B5CC-46CCC4EB1139,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-08 11:08:02.240000 UTC,2023-03-08 11:08:02.364000 UTC,CLINIQUE,Face Moisturiser,1800.0,7543062,1
d9f547a9-ef74-4ea5-ae7f-7379ccf822a9,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-27 13:11:37.852000 UTC,2023-03-27 13:11:38.858000 UTC,Deconstruct,Face Moisturiser,360.0,7549820,1
ajs-next-49b2f620d00f30f3be9c08ce757322a3,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-15 14:49:13.767000 UTC,2023-03-15 14:49:13.907000 UTC,M.A.C,Face Moisturiser,1250.0,7521727,1
5abd7cf7-9017-4a62-a596-c1ed26988fa2,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-13 11:31:52.511000 UTC,2023-02-13 11:31:52.830000 UTC,Lakme,Face Moisturiser,180.0,7539663,1
93F35227-348D-4918-9320-EC8D0624D6CE,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-31 06:58:11.476000 UTC,2023-03-31 06:58:11.828000 UTC,Lakme,Face Moisturiser,250.0,7539663,1
7E554929-9972-4158-AAAF-17D969031C29,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-07 11:54:23.253000 UTC,2023-04-07 11:54:23.523000 UTC,PAC,Face Moisturiser,805.0,7541868,1
ajs-next-37103b47c5c1c6cd3010fd7d30cec492,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-14 11:57:37.261000 UTC,2023-03-14 11:57:37.394000 UTC,CLINIQUE,Face Moisturiser,1170.0,7543062,1
62914173-6102-471c-933b-f13ee8433091,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 18:02:06.750000 UTC,2023-04-04 18:02:08.393000 UTC,The Beauty Sailor,Face Moisturiser,299.0,7534123,1
2e2ca845-a44d-4524-9639-8e20d25d944b,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-24 06:42:19.873000 UTC,2023-03-24 06:42:20.817000 UTC,COSRX,Face Moisturiser,1650.0,7522232,1
0fa3008f-cfd4-445a-b3d0-cbafa07febf2,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-15 12:02:27.150000 UTC,2023-03-15 12:02:26.317000 UTC,Lakme,Face Moisturiser,180.0,7539663,1
ajs-next-3901b88bf41026bbd1b74038bf4350a9,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-09 17:33:57.103000 UTC,2023-04-09 17:33:57.583000 UTC,Klairs,Face Moisturiser,2100.0,7508495,1
3AB26151-8E21-44A6-B7BC-3BC9EA529F06,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 17:12:36.645000 UTC,2023-03-22 17:12:36.788000 UTC,L'Oreal Paris,Face Moisturiser,899.0,7530937,1
BF37C124-3DE8-4171-AB2A-C108B5917ED0,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 07:48:50.098000 UTC,2023-03-23 07:48:50.428000 UTC,Sulwhasoo,Face Moisturiser,17900.0,7549848,1
1d412845-4ce1-402e-9ae8-bd8dffb15cb6,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-09 13:54:22.921000 UTC,2023-04-09 13:54:24.366000 UTC,COSRX,Face Moisturiser,1377.0,7522436,1
3348D189-0CE1-4277-8611-26FB271F81A0,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-09 08:28:36.550000 UTC,2023-04-09 08:28:36.702000 UTC,M.A.C,Face Moisturiser,1250.0,7521727,1
66e5b3e5-8eb2-493f-938f-c2030d55eb29,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-29 10:10:42.120000 UTC,2023-03-29 10:10:42.777000 UTC,COSRX,Face Moisturiser,1485.0,7522232,1
6FCB4F8C-61E6-4613-A35F-B6D53AF7824C,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-05 07:17:07.777000 UTC,2023-04-05 07:17:08.860000 UTC,COSRX,Face Moisturiser,1305.0,7522436,1
9fdf95a2-324a-440c-b73b-2ef9f93502ec,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-24 03:43:20.586000 UTC,2023-03-24 03:43:21.195000 UTC,M.A.C,Face Moisturiser,1250.0,7521727,1
7C3E2E0E-FA11-48CA-968F-32E9B1F1858B,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-05 19:28:01.904000 UTC,2023-04-05 19:28:02.043000 UTC,COSRX,Face Moisturiser,1567.0,7522232,1
ccf75943-744e-4bec-b0dc-048b211967f0,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-17 09:30:38.846000 UTC,2023-03-17 09:30:39.300000 UTC,M.A.C,Face Moisturiser,1250.0,7521727,1
6C3F7022-DF14-4C12-8AAD-20A69BAA682D,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-29 20:03:49.205000 UTC,2023-03-29 20:03:49.720000 UTC,CLINIQUE,Face Moisturiser,1170.0,7543062,1
d3b41b1b-1c72-4817-a489-e1b9c3e8a9b3,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-24 08:15:06.414000 UTC,2023-03-24 08:15:06.521000 UTC,Garnier,Face Moisturiser,99.0,7531284,1
ajs-next-bade325e1d67abc5fe98df3d82facf53,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-30 06:27:02.077000 UTC,2023-03-30 06:27:02.240000 UTC,Innisfree,Face Moisturiser,2108.0,7522559,1
ajs-next-e1e0039086c9c21a8712ed131ebf6d22,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-22 09:40:01.774000 UTC,2023-02-22 09:40:03.531000 UTC,COSRX,Face Moisturiser,1485.0,7522232,1
1361BBAF-078C-4E93-AE7B-FDF0411FC2AE,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-19 14:20:46.192000 UTC,2023-03-19 14:20:46.325000 UTC,Minimalist,Face Moisturiser,349.0,7553448,1
ajs-next-db1487d4efc5f60f7ca465c70365c7bc,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 15:29:43.178000 UTC,2023-04-04 15:29:44.867000 UTC,Re'equil,Face Moisturiser,465.0,7522240,1
45673454-1D46-4E18-B0D5-B15EDFE68EBE,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-31 17:03:37.799000 UTC,2023-03-31 17:03:37.936000 UTC,CLINIQUE,Face Moisturiser,1170.0,7543062,1
350A582D-E86D-4777-BAB9-1100E5C2B1FD,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-05 05:27:57.910000 UTC,2023-04-05 05:27:58.830000 UTC,Estee Lauder,Face Moisturiser,3500.0,7531033,1
cde5649d-9c3d-4457-acef-3018b8e47175,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-24 00:50:30.996000 UTC,2023-03-24 00:50:32.137000 UTC,The Derma Co,Face Moisturiser,324.0,7549749,1
2343A39C-EE33-4998-8966-7F84B767087A,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-08 07:49:15.693000 UTC,2023-04-08 07:49:15.805000 UTC,CLINIQUE,Face Moisturiser,1800.0,7543062,1
E7D0939D-658F-4E52-AD29-604C5AC47843,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-14 08:02:10.290000 UTC,2023-02-14 08:02:11.502000 UTC,Innisfree,Face Moisturiser,495.0,7522860,1
233a0054-0239-4cb9-aec7-8fdb3617dbcd,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-09 16:19:03.989000 UTC,2023-04-09 16:19:05.410000 UTC,COSRX,Face Moisturiser,1377.0,7522436,1
31D34464-8C91-4FD8-A1BA-CB81ABCA4638,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-13 18:27:15.847000 UTC,2023-02-13 18:27:16.041000 UTC,Lakme,Face Moisturiser,180.0,7539663,1
29365315-1df8-4d7e-b9bc-53657ad8aad8,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-18 17:46:07.055000 UTC,2023-03-18 17:46:07.603000 UTC,M.A.C,Face Moisturiser,1250.0,7521727,1
1253ecde-1f05-4f4c-965a-921b89352f66,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 18:03:26.905000 UTC,2023-04-04 18:03:28.406000 UTC,The Beauty Sailor,Face Moisturiser,299.0,7534064,1
0B50A587-C413-46A5-B25A-D26D99F5AC56,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-08 14:25:53.209000 UTC,2023-03-08 14:25:53.523000 UTC,Lakme,Face Moisturiser,180.0,7539663,1
ed51074e-0b23-4087-88d5-2e45307faa6f,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 17:18:33.858000 UTC,2023-03-22 17:18:34.973000 UTC,M.A.C,Face Moisturiser,1250.0,7521727,1
c7ede5a1-4ee5-426f-bf2f-50fa6364f9da,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-25 16:47:52.800000 UTC,2023-03-25 16:47:52.755000 UTC,The Face Shop,Face Moisturiser,2490.0,7538514,1
2afb77b4-5c08-470f-9947-f0df23c8b356,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-24 17:20:07.593000 UTC,2023-03-24 17:20:08.876000 UTC,CLINIQUE,Face Moisturiser,1170.0,7543062,1
f7445ac7-d477-4fc3-ac59-dd47cea7dd7f,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 03:57:15.241000 UTC,2023-03-23 03:57:15.695000 UTC,CLINIQUE,Face Moisturiser,1170.0,7543062,1
C551DCA7-88DA-475D-A103-E374B3BC564E,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-25 12:22:54.726000 UTC,2023-03-25 12:22:54.905000 UTC,Estee Lauder,Face Moisturiser,3500.0,7531033,1
ajs-next-48be36b5f4bfc82ea49bd9055ee50ec7,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-27 13:02:42.203000 UTC,2023-03-27 13:02:42.505000 UTC,Truefitt & Hill,Face Moisturiser,2100.0,7534514,1
25e91770-e276-4d46-9a09-e8a36e797247,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-27 05:49:59.871000 UTC,2023-03-27 05:50:00.776000 UTC,Innisfree,Face Moisturiser,550.0,7522860,1
61DAB1AD-66D4-4A07-9A8F-B4E051E0F933,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-17 05:10:37.972000 UTC,2023-02-17 05:11:06.279000 UTC,CLINIQUE,Face Moisturiser,1530.0,7543062,1
775FC9CA-1AF8-4ABE-AD49-D9BD62309572,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-27 05:37:13.828000 UTC,2023-03-27 05:37:14.123000 UTC,Belif,Face Moisturiser,1690.0,7531253,1
ajs-next-d33e372e4ddc3e22c86f651954ca1950,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-21 05:13:55.001000 UTC,2023-03-21 05:13:55.162000 UTC,CLINIQUE,Face Moisturizer,1170.0,7543062,1
ajs-next-950821ba885b14432835b47531f25ef8,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-24 15:59:53.592000 UTC,2023-02-24 15:59:53.820000 UTC,CLINIQUE,Face Moisturizer,2507.5,7543043,1
ajs-next-6243545fb5e44661a3516d7c0cc907f0,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-14 06:07:56.116000 UTC,2023-02-14 06:07:56.691000 UTC,M.A.C,Face Moisturizer,1250.0,7521727,1
ajs-next-92f2617dd6f60d9068d73b4b3f205882,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-23 15:57:46.275000 UTC,2023-01-23 15:57:46.550000 UTC,CLINIQUE,Face Moisturizer,617.5,7543032,1
ajs-next-221019e2f37ad39e46a69b86c5b33be2,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-30 08:12:26.769000 UTC,2023-01-30 08:12:27.102000 UTC,SUGAR Cosmetics,Face Moisturizer,424.15,7531527,1
ajs-next-6a56751f1885fb37d25b4633560a57bd,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-17 11:12:00.133000 UTC,2023-01-17 11:12:00.828000 UTC,SUGAR Cosmetics,Face Moisturizer,239.4,7531621,1
9986cfb8-e4d0-472a-a71f-86094f971da0,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-29 06:38:44.214000 UTC,2022-12-29 06:38:45.176000 UTC,L'occitane,Face Moisturizer,15500.0,7531522,1
56cda7bf-ea53-44e1-b856-7b142960266d,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-25 11:48:12.087000 UTC,2022-12-25 11:48:12.375000 UTC,L'Oreal Paris,Face Moisturizer,799.0,7530937,1
ajs-next-23dc7115be0398256757e65dd528431b,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 16:13:18.218000 UTC,2022-12-27 16:13:19.259000 UTC,Belora Paris,Face Moisturizer,397.5,7539669,1
ajs-next-e3ef22102a7f354a5027083fa174ef54,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-23 15:57:42.396000 UTC,2023-01-23 15:57:42.671000 UTC,CLINIQUE,Face Moisturizer,1170.0,7543062,1
366b19db-89a7-4062-b2f4-51a591c58f1a,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-05 15:40:26.425000 UTC,2023-01-05 15:40:27.194000 UTC,Innisfree,Face Moisturizer,935.0,7523035,1
ajs-next-b24598846bf41ed77517d4499490dd97,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 19:03:08.338000 UTC,2023-03-23 19:03:08.678000 UTC,COSRX,Face Moisturizer,1450.0,7522436,1
ajs-next-326eb184102efa6339a16a458bf022cb,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 14:51:42.225000 UTC,2022-12-27 14:51:43.248000 UTC,Belora Paris,Face Moisturizer,397.5,7539669,1
ajs-next-c8e7efeb09ce90763f4107549977f954,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-30 10:17:49.134000 UTC,2022-12-30 10:17:49.332000 UTC,Oxyglow,Face Moisturizer,195.0,7540064,1
10760EB4-B941-4888-B4F5-B04AD828034E,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 06:44:01.275000 UTC,2022-12-27 06:44:01.421000 UTC,Innisfree,Face Moisturizer,935.0,7523035,1
ajs-next-ff366a472d0dd227c0f69df9b59c3368,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-08 05:14:55.838000 UTC,2023-03-08 05:14:57.060000 UTC,Lakme,Face Moisturizer,466.0,7550300,1
ajs-next-8f4c7fd212b788fc09f6e1a7dea6a6fb,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-28 14:51:11.945000 UTC,2022-12-28 14:51:12.388000 UTC,L'occitane,Face Moisturizer,15500.0,7531522,1
ajs-next-186071a856eae4de910dd59682116194,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-15 05:42:47.083000 UTC,2023-02-15 05:42:47.322000 UTC,M.A.C,Face Moisturizer,3400.0,7521767,1
ajs-next-91bcb9250797ebb42746e6cc4a56cb9b,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-05 13:11:14.936000 UTC,2023-02-05 13:11:15.125000 UTC,CLINIQUE,Face Moisturizer,617.5,7543032,1
5d477372-a5d6-4b31-8c40-d342713cea57,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-17 05:20:55.417000 UTC,2023-01-17 05:20:55.891000 UTC,50AP,Face Moisturizer,124.0,7522120,1
65169107-5375-4aa2-9996-b207b24f06f3,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-09-14 05:19:47.995000 UTC,2022-09-14 05:19:48.112000 UTC,Colorbar,Face Moisturizer,550.0,7504574,1
4B86AFFE-6E74-4FAD-B888-7D3ED51CCEFC,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-10 07:14:31.183000 UTC,2023-02-10 07:14:31.318000 UTC,Lakme,Face Moisturizer,180.0,7539663,1
f5016182-1e3f-41c5-aa34-39650cd22e14,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-29 04:48:00.112000 UTC,2022-12-29 04:48:00.603000 UTC,L'occitane,Face Moisturizer,15500.0,7531522,1
ajs-next-49209cad51cc6c94b5e304380fa10f48,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-24 10:55:05.607000 UTC,2023-03-24 10:55:05.616000 UTC,Garnier,Face Moisturizer,329.0,7548380,1
ajs-next-5dc35bbc30d934b72c6de8aeb7adadff,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 21:19:46.984000 UTC,2022-12-27 21:19:49.380000 UTC,Colorbar,Face Moisturizer,850.0,7537241,1
ajs-next-e640c2c1e6cd7c76aeca5aeaf8be86ec,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-29 06:39:29.547000 UTC,2022-12-29 06:39:30.339000 UTC,L'occitane,Face Moisturizer,15500.0,7531522,1
96344E59-2A06-43CA-B6D7-64A6B30B9E95,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-10 14:22:15.449000 UTC,2023-02-10 14:22:15.754000 UTC,CLINIQUE,Face Moisturizer,1170.0,7543062,1
cc3e2d1c-ae34-4d36-9321-3d82e55f6a99,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 18:17:34.894000 UTC,2022-12-27 18:17:37.286000 UTC,Colorbar,Face Moisturizer,850.0,7537241,1
1FED95C4-7EC5-41AA-98DA-3F3017DFC4E7,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 06:43:41.573000 UTC,2022-12-27 06:43:41.709000 UTC,Innisfree,Face Moisturizer,935.0,7523035,1
ajs-next-a86fd560903079d884d1a9d4e8cc9534,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-09 06:52:51.372000 UTC,2023-01-09 06:52:51.633000 UTC,Innisfree,Face Moisturizer,1100.0,7523035,1
dda78d17-02a7-4a03-8c07-a17e265d8f4b,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-18 11:10:00.857000 UTC,2023-01-18 11:10:01.859000 UTC,Estee Lauder,Face Moisturizer,3800.0,7531047,1
83C94AE0-BC43-4256-833D-A089326D5363,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-26 18:00:43.739000 UTC,2022-12-26 18:00:43.871000 UTC,L'occitane,Serums & Essence,8800.0,7532305,1
A076B444-B1C9-47F8-8D35-FB8F8B9A98EF,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-28 11:44:15.315000 UTC,2022-12-28 11:46:19.637000 UTC,L'occitane,Serums & Essence,8800.0,7532305,1
FA54FC66-03AD-468D-8348-E6B10C340E27,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-06 06:40:29.970000 UTC,2023-01-06 06:40:30.092000 UTC,L'occitane,Serums & Essence,8800.0,7532305,1
7C41C9F3-C0B1-49D8-BD45-3E94D4EEC46D,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-28 11:44:00.813000 UTC,2022-12-28 11:46:05.140000 UTC,L'occitane,Serums & Essence,8800.0,7532305,1
ajs-next-40a27eda10d7d05bac4b852b79bc5429,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-09 06:52:57.139000 UTC,2023-01-09 06:52:57.401000 UTC,L'occitane,Serums & Essence,8800.0,7532305,1
FB867ABF-6952-4676-AE3E-211181FC7E88,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-03 15:24:35.345000 UTC,2023-02-03 15:24:35.922000 UTC,Estee Lauder,Serums & Essence,10500.0,7532050,1
ajs-next-48601b3e8c346604e61834ae1d351dd1,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-03 05:37:24.208000 UTC,2023-01-03 05:37:24.471000 UTC,Minimalist,Serums & Essence,549.0,7532308,1
ajs-next-a96e5532a34e52514a9c22b8c22a619a,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-09 06:52:59.421000 UTC,2023-01-09 06:52:59.682000 UTC,Estee Lauder,Serums & Essence,8250.0,7532193,1
ajs-next-0420ff565219d63475b96182d29539e0,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-11-02 16:47:56.269000 UTC,2022-11-02 16:47:56.643000 UTC,Swiss Beauty,Serums & Essence,449.0,7503874,1
4b3e6a3d-7213-454f-ae16-1774b682b74e,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 17:55:33.709000 UTC,2022-12-27 17:55:35.027000 UTC,Estee Lauder,Serums & Essence,8250.0,7532193,1
3740FCE0-B7BF-48D6-B873-08229DB18203,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-26 21:22:31.233000 UTC,2022-12-26 21:22:31.389000 UTC,L'Oreal Paris,Serums & Essence,799.0,7532153,1
ajs-next-4f9960a7495eec0e5e044bd7600e0729,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-14 12:45:29.272000 UTC,2023-02-14 12:45:29.581000 UTC,Aminu,Serums & Essence,1950.0,7509169,1
3863cf17-42bb-4a22-af49-d63b5721a2aa,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-18 11:25:49.414000 UTC,2023-01-18 11:25:50.049000 UTC,L'Oreal Paris,Serums & Essence,799.0,7532153,1
ajs-next-fc4e60bf07c34defafa05879e1f4219f,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 19:10:00.855000 UTC,2022-12-27 19:10:01.044000 UTC,Innisfree,Serums & Essence,2100.0,7533946,1
ajs-next-3dbe2fda6f7c2b5a3c96c33248c01151,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-15 05:42:59.561000 UTC,2023-02-15 05:42:59.804000 UTC,Estee Lauder,Serums & Essence,540.0,7532189,1
ajs-next-95ea7fb18e37cbc6d7a71ac4c51cb1fa,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-23 15:33:36.593000 UTC,2023-01-23 15:33:36.865000 UTC,Estee Lauder,Serums & Essence,5900.0,7532187,1
ajs-next-d1a5fb63e0c775af8bf3f8489e13ec4b,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 12:34:06.170000 UTC,2022-12-27 12:34:06.340000 UTC,L'occitane,Serums & Essence,8800.0,7532305,1
ajs-next-664ca56c43fe8944db4a341a3fdf3c91,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-28 11:45:08.020000 UTC,2022-12-28 11:45:08.869000 UTC,L'occitane,Serums & Essence,8800.0,7532305,1
ajs-next-e98458fc1bd1812770f13e661a61a6e2,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-28 19:10:16.987000 UTC,2022-12-28 19:10:17.205000 UTC,Minimalist,Serums & Essence,599.0,7532238,1
29A44477-7472-4B8F-AEE3-6F515CE45E1C,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-15 09:59:02.849000 UTC,2023-01-15 09:59:03.035000 UTC,Plum,Serums & Essence,175.0,7542476,1
ajs-next-1c3a6b8515d02e233b1a419613574eba,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-09 10:03:24.418000 UTC,2023-01-09 10:03:24.759000 UTC,L'Oreal Paris,Serums & Essence,799.2,7532153,1
E4EDCF50-6381-4EB6-B2B6-60D4F14B1D03,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-03 09:05:00.892000 UTC,2023-01-03 09:05:01.189000 UTC,Estee Lauder,Serums & Essence,8250.0,7532193,1
4D099EB5-646D-4334-BECA-93C049523A4B,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-26 18:04:12.197000 UTC,2022-12-26 18:04:12.332000 UTC,L'occitane,Serums & Essence,8800.0,7532305,1
9409ae83-3b5c-40e0-bed6-a778459074f0,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-25 09:08:12.651000 UTC,2023-01-25 09:08:14.601000 UTC,Estee Lauder,Serums & Essence,5900.0,7532187,1
53CA21EA-4FE5-422E-9CF1-924959CAE6CA,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-31 07:29:47.842000 UTC,2022-12-31 07:29:48.111000 UTC,Estee Lauder,Serums & Essence,7500.0,7532285,1
577d4939-54b6-4d86-835c-47acd84302c4,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-06 09:30:29.562000 UTC,2023-01-06 09:30:31.157000 UTC,Minimalist,Serums & Essence,569.0,7532293,1
f059de91-6313-4886-bd0d-6d7c1a5a3094,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-01 04:05:38.075000 UTC,2022-12-01 04:05:38.592000 UTC,Plum,Serums & Essence,790.0,7532263,1
ecee37c9-adea-49e1-8585-9fbcb0bb24c9,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-29 16:08:57.330000 UTC,2022-12-29 16:08:57.886000 UTC,Minimalist,Serums & Essence,599.0,7532238,1
dc513fb7-4364-4209-93b8-eff3c2d70be1,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-24 10:10:44.008000 UTC,2023-01-24 10:10:45.442000 UTC,Estee Lauder,Serums & Essence,540.0,7532189,1
105653b9-4290-427d-a6f1-0bb8d3180938,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-30 12:27:07.066000 UTC,2022-12-30 12:27:08.191000 UTC,Minimalist,Serums & Essence,699.0,7532278,1
ajs-next-21068fb7d23e45bb696880ae640911ba,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-03 12:27:08.410000 UTC,2023-01-03 12:27:08.757000 UTC,Estee Lauder,Serums & Essence,5900.0,7532187,1
ajs-next-4e2ffa1513a6722420a65cbeeebcc60a,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-28 13:41:49.672000 UTC,2022-12-28 13:41:50.110000 UTC,L'occitane,Serums & Essence,8800.0,7532305,1
ajs-next-6158b7e2c5909193c3f2e665a5239077,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-28 19:10:10.128000 UTC,2022-12-28 19:10:11.060000 UTC,Minimalist,Serums & Essence,599.0,7532238,1
B9AF0101-8FC9-4A98-B343-83D88B9A7DE5,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-28 10:21:30.082000 UTC,2022-12-28 10:23:34.627000 UTC,L'occitane,Serums & Essence,8800.0,7532305,1
ajs-next-f2d8517fc1e2fe0c72bd7535adb0bc92,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-11-02 16:47:51.606000 UTC,2022-11-02 16:47:51.978000 UTC,Swiss Beauty,Serums & Essence,399.0,7503907,1
